"%IncMSE","IncNodePurity"
"b5_reflectance",-0.141686977670967,23.6101281485076
"ci_mean_kh",1.34860578974276,36.4344215497613
"Sen_B08_Mean_30m_aoi",-1.41874337662421,30.5443072744815
"GNDVI_Mean_Sentinel_khavr",1.72538726822958,27.1881529859323
"Saturation_Mean_Sentinel_khavr",2.62134966325512,48.0777351955966
"FlowAcc_kh",-0.447667733575394,20.202269207862
"PlanCur_kh",-0.728061853604729,9.82082805455821
"ProflCur_kh",1.38198759472972,40.2142512084435
"slope_kh",2.58315473434114,30.7153451638809
"spi_kh",0.101895746202805,24.5762501711425
"Twi_kh",0.87576193855197,25.4983302503119
"aoi_dem_clip_khavr",-0.171878498434441,42.7336132578055
"srad_khavr",2.46146720083659,47.3751264687052
"bio_15_khavr",2.0552745567208,37.0216254627116
"bio_12_khavr",2.08388586755405,28.2815741166405
"bio_1_khavr",4.71868070666172,43.4230517219569
