"%IncMSE","IncNodePurity"
"b5_reflectance",0.35876188938076,29.6205245168365
"ci_mean_kh",-0.430616117198055,42.4491396259062
"Sen_B08_Mean_30m_aoi",-0.627273182503426,34.1102911144103
"GNDVI_Mean_Sentinel_khavr",-0.212491843265423,42.7667568801432
"Saturation_Mean_Sentinel_khavr",0.494522435420808,38.9678677717891
"FlowAcc_kh",1.16933490950666,22.100792123467
"PlanCur_kh",0.613716741047987,17.2701719677185
"ProflCur_kh",2.09475068511692,20.7100165287659
"slope_kh",-1.41943045085477,29.8568315538097
"spi_kh",-0.833201912435049,32.2107116945195
"Twi_kh",0.690445987516733,40.2885084375126
"aoi_dem_clip_khavr",-1.46529071075581,51.5046086053515
"srad_khavr",-0.288341638114493,52.0122038632337
"bio_15_khavr",2.20813127447397,60.2829595106556
"bio_12_khavr",2.35942425250634,52.3563157449092
"bio_1_khavr",2.79915265577206,81.1384917154395
