"%IncMSE","IncNodePurity"
"b5_reflectance",-0.533805821234545,0.123243686121321
"ci_mean_kh",1.60369551921689,0.190906478029241
"Sen_B08_Mean_30m_aoi",3.09941814712739,0.192602425808446
"GNDVI_Mean_Sentinel_khavr",2.04295805229823,0.454587194590769
"Saturation_Mean_Sentinel_khavr",0.176322545572267,0.210968503709387
"FlowAcc_kh",-0.252393390953584,0.0301212615928202
"PlanCur_kh",0.0607730709744321,0.0598598860714537
"ProflCur_kh",-0.447989629476182,0.0582071179269453
"slope_kh",-2.32251864560416,0.0814691547576361
"spi_kh",-0.554739461333435,0.1243325576919
"Twi_kh",0.696243319360827,0.168537668208553
"aoi_dem_clip_khavr",0.94050933501266,0.277688688621598
"srad_khavr",-1.61579356260543,0.119276148465398
"bio_15_khavr",3.20728631554809,0.323343089921252
"bio_12_khavr",6.88501946335463,0.438416622009225
"bio_1_khavr",8.75023737089798,0.716998579169089
