"%IncMSE","IncNodePurity"
"b5_reflectance",-2.41081133045822,1.11805892985888
"ci_mean_kh",0.797730447399537,0.95560541599541
"Sen_B08_Mean_30m_aoi",-2.17588493272199,0.948225085384083
"GNDVI_Mean_Sentinel_khavr",-1.63139687546178,0.788073228598773
"Saturation_Mean_Sentinel_khavr",2.73561301142526,1.2549815081249
"FlowAcc_kh",1.91246867023199,0.980934329372506
"PlanCur_kh",-1.91895301209699,0.395722987072655
"ProflCur_kh",2.78815586363073,0.990331740835025
"slope_kh",-1.43407188988379,1.11086055413522
"spi_kh",0.359199673694367,1.13865234941658
"Twi_kh",0.0853501196973319,1.16118611005515
"aoi_dem_clip_khavr",2.3676699472779,1.69420206134948
"srad_khavr",0.885458925701805,0.915313193498284
"bio_15_khavr",2.33092960254109,0.993106067346366
"bio_12_khavr",0.208625015018614,0.825787358643844
"bio_1_khavr",3.70799773002458,1.74929040116389
